Action,Price,Shares Held,Balance,Portfolio Value,Transaction Cost,Reward,Slippage,Time Penalty
Buy,193.52,37628.90240482944,2740675.36801856,10022620.561401153,0.025398456481766182,-0.2344034564817582,0.03999999999999204,0.169005
Buy,193.52,37653.84216545355,2735637.7932336377,10022409.329092208,0.025398456481766182,-0.2344034564817582,0.03999999999999204,0.169005
Buy,193.52,37669.47705872611,2732588.1037397604,10022385.304144436,0.08031697153504797,-0.29589097153504,0.03999999999999204,0.175574
Buy,193.52,37740.11182531839,2719139.058234397,10022605.498670012,0.1269922824088309,-0.3425662824088229,0.03999999999999204,0.175574
Buy,193.52,37764.56312858644,2714579.2784336656,10022777.535077713,0.025398456481766182,-0.24097245648175825,0.03999999999999204,0.175574
Buy,193.52,37781.37990025108,2711441.674260101,10022894.31255669,0.035918841619856576,-0.25149284161984864,0.03999999999999204,0.175574
Buy,193.51,37844.87705677143,2699360.641040721,10022722.80029656,0.11358535043359864,-0.33915935043361,0.05000000000001137,0.175574
Buy,193.51,37885.61487669676,2691483.87956595,10022729.21435554,0.11358535043359864,-0.33915935043361,0.05000000000001137,0.175574
Buy,193.51,37927.124349038604,2683522.638576715,10022800.471359175,0.35918841619856573,-0.5847624161985772,0.05000000000001137,0.175574
Buy,193.51,37970.61636881225,2674763.056815602,10022457.03034446,0.2539845648176618,-0.47955856481767317,0.05000000000001137,0.175574
Buy,193.51,37995.42579898773,2670026.9225606397,10022521.768922754,0.17778919537236323,-0.40336319537237464,0.05000000000001137,0.175574
Buy,193.51,38061.33241662529,2657083.834534743,10022332.270475902,0.35918841619856573,-0.5544294161985669,0.030000000000001137,0.165241
Buy,193.51,38120.073651667604,2645730.2820112836,10022345.73434548,0.1163903493627353,-0.31163134936273645,0.030000000000001137,0.165241
Sell,193.55,38052.51979481849,2658936.949704895,10024002.155992012,0.17959420809928286,-0.34411420809928284,0.0,0.16452
Sell,193.55,37990.729871804346,2670357.130224336,10023462.896912068,0.2539845648176618,-0.43254756481765266,0.009999999999990905,0.168563
Sell,193.56,37953.35302657566,2677441.2911882657,10023692.303012252,0.17959420809928286,-0.34815720809928286,0.0,0.168563
Sell,193.56,37936.95291262179,2680457.633236058,10023534.239003133,0.5679267521679933,-0.7364897521679933,0.0,0.168563
Sell,193.56,37922.98563817055,2683081.8064607508,10023454.906585041,0.35918841619856573,-0.5277514161985657,0.0,0.168563
Sell,193.56,37901.60118015438,2687111.441241248,10023345.365671929,0.2539845648176618,-0.4208985648176618,0.0,0.166914
Sell,193.57,37844.20215976479,2698530.1677003596,10024032.37976603,0.17959420809928286,-0.34552620809928286,0.0,0.165932
Sell,193.57,37777.99680666226,2711560.0330010755,10024246.874866689,0.2539845648176618,-0.4199165648176618,0.0,0.165932
Sell,193.57,37755.85000702592,2715937.9448455777,10024337.830705583,0.08031697153504797,-0.2553079715350673,0.010000000000019327,0.164991
Sell,193.57,37695.53776574774,2727854.5656657503,10024579.81098154,0.17959420809928286,-0.3550342080993022,0.010000000000019327,0.16544
Sell,193.58,37676.336953758466,2731709.9796277,10025095.287136264,0.17959420809928286,-0.34658920809928284,0.0,0.166995
Sell,193.58,37640.60545191081,2738754.2865348626,10025222.689915758,0.17037802565039797,-0.34452402565038887,0.009999999999990905,0.164146
Sell,193.58,37573.805000185865,2751621.3204673277,10025158.492403308,0.17959420809928286,-0.3537352080992738,0.009999999999990905,0.164141
Sell,193.58,37508.0820216175,2764679.995855731,10025494.513600446,0.09836779897325425,-0.26725079897325427,0.0,0.168883
Sell,193.59,37459.86267305966,2774283.902341211,10026138.717218831,0.17959420809928286,-0.34847720809928284,0.0,0.168883
Sell,193.59,37444.93136664795,2777289.381397288,10026253.644666664,0.2539845648176618,-0.4228675648176618,0.0,0.168883
Sell,193.61,37383.31173286817,2789050.473054393,10026833.457655,0.26025673310002545,-0.42740373310002544,0.0,0.167147
Sell,193.6,37326.54077002248,2800249.9377065566,10026668.23078291,0.11358535043359864,-0.287984350433618,0.010000000000019327,0.164399
Sell,193.61,37283.24703672991,2808451.2281490522,10026860.68693033,0.09836779897325425,-0.26972679897325424,0.0,0.171359
Sell,193.61,37252.893285733386,2814517.7312507667,10027050.40030161,0.2539845648176618,-0.4253435648176618,0.0,0.171359
Sell,193.62,37228.75174496891,2819375.823621659,10027606.73648254,0.35918841619856573,-0.5305474161985657,0.0,0.171359
Sell,193.62,37198.33567300439,2825166.427672746,10027508.180679856,0.2539845648176618,-0.4253435648176618,0.0,0.171359
Sell,193.62,37157.79365231231,2833292.2912471495,10027784.29820786,0.2501457862740217,-0.43150478627401256,0.009999999999990905,0.171359
Sell,193.63,37137.215896127746,2837138.452399882,10028017.566367097,0.35918841619856573,-0.5305474161985657,0.0,0.171359
Sell,193.63,37072.50652555151,2849577.807201687,10027927.245744225,0.17959420809928286,-0.3509532080992829,0.0,0.171359
Sell,193.63,37027.471753434846,2858483.9834635314,10028113.33908112,0.0439914170602461,-0.2153504170602461,0.0,0.171359
Sell,193.62,37005.30773860108,2862692.7174851373,10027660.401833078,0.025398456481766182,-0.19166045648176616,0.0,0.166262
Sell,193.64,36945.18531514029,2874826.8989693266,10028892.583393091,0.035918841619856576,-0.20070284161985658,0.0,0.164784
Sell,193.65,36900.27603130851,2883611.3157733683,10029349.769236261,0.35918841619856573,-0.5251864161985658,0.0,0.165998
Sell,193.65,36833.79257860273,2896857.310449818,10029721.243296238,0.17959420809928286,-0.34559220809928287,0.0,0.165998
Buy,193.57,36900.65842862133,2883684.85328903,10026545.30531726,0.08031697153504797,-0.2560249715350673,0.010000000000019327,0.165708
Buy,193.57,36931.62687490904,2877633.967796451,10026488.981972594,0.17959420809928286,-0.34646220809928285,0.0,0.166868
Buy,193.57,36962.68763101006,2871813.352112822,10026680.79684744,0.13439599907129965,-0.3007189990712996,0.0,0.166323
Buy,193.57,37024.58515161119,2860405.2995229443,10027254.247320322,0.11912932055726562,-0.2854523205572656,0.0,0.166323
Buy,193.57,37094.64092722238,2846729.029058832,10027138.673341269,0.2243130940207934,-0.3899730940207934,0.0,0.16566
Buy,193.57,37130.10193253655,2840038.0916410615,10027311.92272216,0.13439599907129965,-0.2996479990712997,0.0,0.165252
Buy,193.57,37179.83302730176,2830040.298258896,10026940.577353697,0.1163903493627353,-0.2824583493627353,0.0,0.166068
Buy,193.55,37243.99404550427,2817488.719585505,10026063.767092856,0.17959420809928286,-0.377714208099284,0.030000000000001137,0.16812
Buy,193.55,37310.07010849117,2804467.9620954706,10025832.031593937,0.025398456481766182,-0.22351845648176732,0.030000000000001137,0.16812
Buy,193.55,37337.20652043111,2799476.3506777342,10026092.672707176,0.1269922824088309,-0.32511228240883205,0.030000000000001137,0.16812
Buy,193.55,37368.94670218566,2793248.6283046445,10026008.26251268,0.11912932055726562,-0.31724932055726673,0.030000000000001137,0.16812
Buy,193.53,37406.39699549778,2786125.843375358,10025385.853914043,0.17959420809928286,-0.3666212080992931,0.020000000000010232,0.167027
Buy,193.53,37420.708088649786,2783259.3783064256,10025289.01470282,0.025398456481766182,-0.2124254564817764,0.020000000000010232,0.167027
Buy,193.52,37459.52006154157,2775850.3742295164,10025016.69653904,0.13677487400114446,-0.3338018740011456,0.030000000000001137,0.167027
Buy,193.54,37509.60481606738,2766400.9755145623,10026009.891616244,0.35918841619856573,-0.5824764161985772,0.05000000000001137,0.173288
Buy,193.54,37565.09715444601,2755310.7128952905,10025659.61616677,0.17959420809928286,-0.4028822080992942,0.05000000000001137,0.173288
Buy,193.54,37632.12232112058,2742425.7120551188,10025746.666084796,0.2539845648176618,-0.47727256481767316,0.05000000000001137,0.173288
Buy,193.53,37662.408359494955,2736278.1388144153,10025084.028627474,0.17959420809928286,-0.4128822080992851,0.060000000000002274,0.173288
Buy,193.53,37696.000417247225,2729941.895655712,10025248.856405567,0.1269922824088309,-0.36028028240883314,0.060000000000002274,0.173288
Buy,193.53,37724.054808403474,2724417.8409330295,10025154.168003354,0.2539845648176618,-0.48727256481766407,0.060000000000002274,0.173288
Buy,193.52,37742.77731332159,2720840.113055718,10024822.378729712,0.17959420809928286,-0.422882208099276,0.06999999999999318,0.173288
Buy,193.52,37760.21323309592,2717623.798521561,10024980.263390284,0.2539845648176618,-0.49727256481765497,0.06999999999999318,0.173288
Buy,193.52,37784.45321116739,2712841.3745429777,10024888.75996809,0.07183768323971315,-0.31512568323970636,0.06999999999999318,0.173288
Sell,193.59,37721.804587354425,2725305.524068098,10027869.674134042,0.17959420809928286,-0.34466320809928286,0.0,0.165069
Sell,193.59,37702.54266318974,2728977.534193936,10027812.768360838,0.35918841619856573,-0.5242574161985657,0.0,0.165069
Sell,193.6,37633.22346321756,2742184.1923269094,10027976.25480583,0.17959420809928286,-0.34359020809928287,0.0,0.163996
Sell,193.6,37599.793826477566,2748961.0407051407,10028281.125511197,0.06221325863461118,-0.23782625863463053,0.010000000000019327,0.165613
Sell,193.6,37531.13678463781,2762036.961485204,10028065.042991085,0.2199570853012305,-0.39443008530124984,0.010000000000019327,0.164473
Sell,193.6,37506.341707211504,2766996.4404010163,10028224.194917163,0.06221325863461118,-0.2366732586346305,0.010000000000019327,0.16446
Sell,193.6,37483.5919769323,2771588.718847596,10028412.12558169,0.11070930512593437,-0.2855843051259537,0.010000000000019327,0.164875
Sell,193.61,37461.92700453118,2775920.2630269085,10028923.95037419,0.17959420809928286,-0.3454442080992829,0.0,0.16585
Sell,193.61,37415.66540476693,2785165.248107713,10029212.227124639,0.1269922824088309,-0.2928422824088309,0.0,0.16585
Sell,193.61,37387.07062873563,2790972.7581344857,10029483.50256399,0.2539845648176618,-0.4303575648176527,0.009999999999990905,0.166373
Sell,193.61,37320.51561339052,2804316.6070069736,10029941.634915512,0.35918841619856573,-0.5245074161985657,0.0,0.165319
Sell,193.61,37277.495178834506,2812923.717367162,10030219.558941312,0.2539845648176618,-0.4193035648176618,0.0,0.165319
Sell,193.61,37222.02135571383,2823564.3315151217,10030119.886194875,0.025398456481766182,-0.20057345648175706,0.009999999999990905,0.165175
Sell,193.62,37178.68366853141,2831991.6416421765,10030528.373543229,0.17959420809928286,-0.34831920809928285,0.0,0.168725
Sell,193.62,37119.53485726368,2843027.5054745297,10030111.844537923,0.06719799953564982,-0.23592299953564982,0.0,0.168725
Sell,193.62,37103.935791166456,2845972.4834703924,10030036.53135604,0.17959420809928286,-0.34831920809928285,0.0,0.168725
Sell,193.62,37048.68626617377,2856439.0569997085,10029805.691856273,0.10775652485956973,-0.2764815248595697,0.0,0.168725
Sell,193.62,36987.837323237836,2868806.2310521374,10030391.293577448,0.06221325863461118,-0.2309382586346112,0.0,0.168725
Sell,193.62,36937.22245929168,2878634.8339766194,10030419.846544676,0.1295072252156629,-0.3049602252156538,0.009999999999990905,0.165453
Sell,193.62,36884.48047614219,2888481.4753146158,10030054.585105266,0.21848578393697982,-0.3934787839369707,0.009999999999990905,0.164993
Sell,193.62,36839.38958241543,2897291.8388953973,10030134.449842673,0.09157543716264867,-0.2666654371626396,0.009999999999990905,0.16509
Sell,193.62,36811.5852186086,2902723.3673952897,10030182.497422287,0.17959420809928286,-0.35383220809927374,0.009999999999990905,0.164238
Sell,193.62,36779.97496837122,2908662.64903632,10030001.402412355,0.5679267521679933,-0.7418567521679842,0.009999999999990905,0.16393
Sell,193.62,36735.641648323064,2917668.733867834,10030423.669816146,0.12180671823874051,-0.2969217182387314,0.009999999999990905,0.165115
Sell,193.62,36703.26771832137,2924108.6490968307,10030595.344718214,0.035918841619856576,-0.21148984161984746,0.009999999999990905,0.165571
Sell,193.62,36639.3113220217,2936633.0025023846,10030736.460672226,0.035918841619856576,-0.21148984161984746,0.009999999999990905,0.165571
Sell,193.62,36590.01224071876,2946173.135392736,10030731.305440703,0.2539845648176618,-0.42834556481765274,0.009999999999990905,0.164361
Sell,193.62,36549.426629487614,2954277.3659583502,10030977.349959742,0.2539845648176618,-0.4292725648176527,0.009999999999990905,0.165288
Sell,193.62,36502.809494990564,2963267.05798655,10030941.032406624,0.2539845648176618,-0.4291845648176527,0.009999999999990905,0.1652
Sell,193.63,36466.14614899343,2970587.222850312,10031527.10167991,0.1163903493627353,-0.2806283493627353,0.0,0.164238
Buy,193.59,36533.267905958535,2956951.4043583185,10029426.73827283,0.2539845648176618,-0.438142564817672,0.020000000000010232,0.164158
Buy,193.56,36564.97771561627,2950696.9539639372,10028214.040598622,0.17959420809928286,-0.34496020809928285,0.0,0.165366
Buy,193.56,36600.30636059398,2944059.7853904055,10028415.084546978,0.035918841619856576,-0.22043484161986682,0.020000000000010232,0.164516
Buy,193.55,36618.7622082355,2940323.168623465,10027884.594027447,0.025398456481766182,-0.19977445648175707,0.009999999999990905,0.164376
Buy,193.53,36676.87027135831,2929509.862714144,10027584.566330118,0.17959420809928286,-0.3439112080992829,0.0,0.164317
Buy,193.53,36747.14431199133,2916269.0991065633,10027943.937806245,0.025398456481766182,-0.2007174564817571,0.009999999999990905,0.165319
Buy,193.53,36764.29744302242,2912873.7393253963,10027868.223473525,0.17959420809928286,-0.35491320809927374,0.009999999999990905,0.165319
Buy,193.52,36824.442827390565,2901574.3684195485,10027840.544376172,0.0439914170602461,-0.2083304170602461,0.0,0.164339
Buy,193.51,36896.55611471362,2887529.055344895,10027381.629103126,0.14141262087006692,-0.3173766208700862,0.010000000000019327,0.165964
Buy,193.51,36944.78862832557,2878012.6212060377,10027198.668673318,0.0439914170602461,-0.21995541706026542,0.010000000000019327,0.165964
Buy,193.51,36990.68472333948,2869525.354252861,10027592.755066283,0.2539845648176618,-0.4299485648176811,0.010000000000019327,0.165964
Buy,193.51,37032.11841100732,2861391.992523576,10027477.226237603,0.0879828341204922,-0.26317183412051154,0.010000000000019327,0.165189
Buy,193.5,37082.59156241882,2851725.4168435168,10027206.884171559,0.05679267521679932,-0.23570667521679023,0.009999999999990905,0.168914
Buy,193.5,37155.831019238714,2837991.9908018364,10027645.293024529,0.08031697153504797,-0.2592309715350389,0.009999999999990905,0.168914
Buy,193.5,37188.89045108937,2831712.932194724,10027763.234480517,0.10159382592706473,-0.28050782592705564,0.009999999999990905,0.168914
Buy,193.5,37233.12433959004,2823299.1969481953,10027908.756658867,0.025398456481766182,-0.2043124564817571,0.009999999999990905,0.168914
Buy,193.5,37304.50072100875,2809743.6373457476,10028164.526860941,0.025398456481766182,-0.20877445648175708,0.009999999999990905,0.173376
Buy,193.5,37322.95327498482,2806177.984283108,10028169.44299267,0.05679267521679932,-0.24016867521679022,0.009999999999990905,0.173376
Buy,193.5,37385.135977025966,2794199.0836792896,10028222.895233814,0.08031697153504797,-0.2636929715350389,0.009999999999990905,0.173376
Buy,193.5,37440.33896861281,2784047.7570699058,10028753.347496483,0.17959420809928286,-0.3629702080992738,0.009999999999990905,0.173376
Buy,193.5,37503.010574074804,2771517.028863124,10028349.5749466,0.3110662931730559,-0.49022029317304683,0.009999999999990905,0.169154
Buy,193.5,37538.216820516864,2764679.0154414964,10028323.97021151,0.08031697153504797,-0.25947097153503884,0.009999999999990905,0.169154
Buy,193.5,37565.85391883628,2759549.9206132065,10028542.653908025,0.0842371504041885,-0.2633911504041794,0.009999999999990905,0.169154
Buy,193.5,37599.64802113718,2752723.112444369,10028255.004534414,0.08031697153504797,-0.25947097153503884,0.009999999999990905,0.169154
Buy,193.5,37641.33213366922,2744441.741464446,10028039.50932944,0.025398456481766182,-0.2126784564817571,0.009999999999990905,0.17728
Buy,193.5,37681.21050250508,2736899.1408259287,10028213.37306066,0.08031697153504797,-0.26759697153503886,0.009999999999990905,0.17728
Buy,193.5,37695.94334477992,2734132.3298213063,10028297.36703622,0.035918841619856576,-0.2231988416198475,0.009999999999990905,0.17728
Buy,193.5,37726.31595789148,2728445.869367141,10028488.007219141,0.025398456481766182,-0.2126784564817571,0.009999999999990905,0.17728
Buy,193.5,37743.617879242665,2725004.211564948,10028394.271198403,0.025398456481766182,-0.2126784564817571,0.009999999999990905,0.17728
Buy,193.5,37795.37888907701,2715397.059968975,10028802.875005376,0.025398456481766182,-0.2126784564817571,0.009999999999990905,0.17728
Buy,193.5,37845.508136595294,2706000.8657108033,10029106.690141993,0.22287055112222684,-0.41015055112221777,0.009999999999990905,0.17728
Buy,193.5,37880.87674718669,2699489.1251281784,10029438.775708802,0.08031697153504797,-0.26759697153503886,0.009999999999990905,0.17728
Buy,193.5,37916.593532895735,2692562.4567207308,10029423.305336056,0.1269922824088309,-0.31427228240882177,0.009999999999990905,0.17728
Buy,193.5,37933.11733183122,2689338.331711685,10029396.535421027,0.1813812591599934,-0.36866125915998427,0.009999999999990905,0.17728
Buy,193.5,37990.95859456751,2678481.62941808,10029732.117466895,0.08031697153504797,-0.28145497153503884,0.009999999999990905,0.191138
Buy,193.5,38054.821926080374,2666421.6813156847,10030029.724012237,0.05679267521679932,-0.25793067521679025,0.009999999999990905,0.191138
Buy,193.5,38090.371631118884,2659779.844320783,10030266.754942287,0.035918841619856576,-0.23705684161984747,0.009999999999990905,0.191138
Buy,193.5,38125.0358357064,2653271.290142113,10030465.724351302,0.025398456481766182,-0.22653645648175708,0.009999999999990905,0.191138
Buy,193.5,38151.940472875656,2648084.4760498605,10030484.9575513,0.025398456481766182,-0.22653645648175708,0.009999999999990905,0.191138
Buy,193.5,38204.9053351066,2638234.314631143,10030883.49697427,0.39592275354221484,-0.5970607535422058,0.009999999999990905,0.191138
Buy,193.5,38236.117335675706,2632033.305236305,10030722.009689555,0.035918841619856576,-0.23705684161984747,0.009999999999990905,0.191138
Buy,193.5,38274.66995607199,2624209.1518277507,10030357.788327683,0.05679267521679932,-0.25793067521679025,0.009999999999990905,0.191138
Buy,193.5,38315.61546820206,2616078.6584280115,10030150.25152511,0.025398456481766182,-0.22653645648175708,0.009999999999990905,0.191138
Buy,193.5,38365.148996311495,2606643.477065071,10030299.807851344,0.025398456481766182,-0.22653645648175708,0.009999999999990905,0.191138
Buy,193.5,38417.18602154208,2596240.948667116,10029966.443835508,0.08031697153504797,-0.28145497153503884,0.009999999999990905,0.191138
Buy,193.5,38479.24116482782,2584293.716655262,10030026.882049445,0.08031697153504797,-0.28145497153503884,0.009999999999990905,0.191138
Buy,193.5,38543.27538463226,2572365.671223276,10030489.458149618,0.025398456481766182,-0.22653645648175708,0.009999999999990905,0.191138
Buy,193.5,38606.23145783952,2559990.329744636,10030296.116836585,0.13911307540876636,-0.34025107540875726,0.009999999999990905,0.191138
Buy,193.5,38668.17317039513,2547640.4203411425,10029931.9288126,0.16063394307009593,-0.36177194307008687,0.009999999999990905,0.191138
Buy,193.5,38684.10378196664,2544449.3298487305,10029823.411659274,0.025398456481766182,-0.2393634564817571,0.009999999999990905,0.203965
Buy,193.5,38719.45121103335,2537343.996430874,10029557.805765826,0.1269922824088309,-0.34095728240882184,0.009999999999990905,0.203965
Buy,193.5,38739.904475412,2533426.5960761853,10029598.112068407,0.08031697153504797,-0.2942819715350389,0.009999999999990905,0.203965
Buy,193.5,38790.354185615026,2523264.8874464654,10029198.422362972,0.05679267521679932,-0.27075767521679023,0.009999999999990905,0.203965
Buy,193.5,38804.67507928357,2520581.615201638,10029286.24304301,0.11358535043359864,-0.32755035043358954,0.009999999999990905,0.203965
Buy,193.5,38830.68003718244,2515382.609554469,10029119.196749272,0.08031697153504797,-0.2942819715350389,0.009999999999990905,0.203965
Buy,193.5,38860.0584929779,2509851.844872077,10029273.1632633,0.06221325863461118,-0.2761782586346021,0.009999999999990905,0.203965
Buy,193.5,38913.48102686213,2499721.346845522,10029479.925543344,0.025398456481766182,-0.2393634564817571,0.009999999999990905,0.203965
Buy,193.5,38931.879338669874,2496027.922938217,10029346.574970838,0.07183768323971315,-0.28580268323970404,0.009999999999990905,0.203965
Buy,193.5,38945.06177105538,2493422.38819625,10029291.840895467,0.13911307540876636,-0.35307807540875724,0.009999999999990905,0.203965
Buy,193.5,39002.419254293476,2482073.2180999587,10029041.343805747,0.025398456481766182,-0.2393634564817571,0.009999999999990905,0.203965
Buy,193.5,39050.31400398254,2473248.0791632445,10029483.838933865,0.025398456481766182,-0.2393634564817571,0.009999999999990905,0.203965
Buy,193.5,39106.636745010626,2462010.7889069836,10029144.99906654,0.20789532616430662,-0.4218603261642975,0.009999999999990905,0.203965
Buy,193.5,39125.53044792395,2458416.534386133,10029206.676059417,0.05679267521679932,-0.27075767521679023,0.009999999999990905,0.203965
Buy,193.5,39144.00038753443,2454990.1625120463,10029354.237499958,0.025398456481766182,-0.2393634564817571,0.009999999999990905,0.203965
Buy,193.5,39187.194124747235,2446476.1886659875,10029198.251804577,0.025398456481766182,-0.2524274564817571,0.009999999999990905,0.217029
Buy,193.5,39216.749034682936,2440620.484513273,10029061.422724422,0.025398456481766182,-0.2524274564817571,0.009999999999990905,0.217029
Buy,193.5,39229.49084921377,2438162.985612894,10029069.46493576,0.09836779897325425,-0.32539679897324514,0.009999999999990905,0.217029
Buy,193.5,39256.80688576586,2432869.336263105,10029061.468658797,0.13911307540876636,-0.36614207540875726,0.009999999999990905,0.217029
Buy,193.5,39283.55661733997,2427558.9510826482,10028927.156537933,0.05679267521679932,-0.28382167521679025,0.009999999999990905,0.217029
Buy,193.5,39341.14576639949,2416577.7098549437,10029089.415653244,0.1967355979465085,-0.4237645979464994,0.009999999999990905,0.217029
Buy,193.5,39358.72976061393,2413088.9415812492,10029003.150260046,0.05679267521679932,-0.28382167521679025,0.009999999999990905,0.217029
Buy,193.5,39398.3560475766,2405323.652774081,10028905.547980152,0.035918841619856576,-0.26294784161984747,0.009999999999990905,0.217029
Buy,193.5,39411.90238446731,2402581.3301210348,10028784.441515459,0.17959420809928286,-0.40662320809927377,0.009999999999990905,0.217029
Buy,193.5,39470.4119560555,2390719.9712878936,10028244.684784632,0.1295072252156629,-0.3565362252156538,0.009999999999990905,0.217029
Buy,193.5,39501.90312907602,2384456.4952515583,10028074.750727767,0.025398456481766182,-0.2524274564817571,0.009999999999990905,0.217029
Buy,193.5,39549.49593231242,2374904.7215104615,10027732.184412915,0.025398456481766182,-0.2524274564817571,0.009999999999990905,0.217029
Buy,193.5,39567.17494810907,2371372.4866521587,10027620.839111263,0.17959420809928286,-0.40662320809927377,0.009999999999990905,0.217029
Buy,193.5,39588.32854396897,2367393.800567018,10027735.373825014,0.025398456481766182,-0.2524274564817571,0.009999999999990905,0.217029
Buy,193.5,39640.993664861766,2357016.735670379,10027549.00982113,0.0439914170602461,-0.271020417060237,0.009999999999990905,0.217029
Buy,193.5,39695.98536435388,2346175.559168801,10027348.727171278,0.025398456481766182,-0.2633524564817571,0.009999999999990905,0.227954
Buy,193.5,39721.26248117423,2341473.9240315855,10027538.214138798,0.05679267521679932,-0.2947466752167902,0.009999999999990905,0.227954
Buy,193.5,39761.475337378506,2333475.1822590777,10027320.660041818,0.17959420809928286,-0.41754820809927373,0.009999999999990905,0.227954
Buy,193.5,39792.30873646697,2327379.446221431,10027191.186727788,0.0439914170602461,-0.281945417060237,0.009999999999990905,0.227954
Buy,193.5,39816.90049219201,2322495.549712768,10027065.794951923,0.17959420809928286,-0.41754820809927373,0.009999999999990905,0.227954
Buy,193.5,39833.00201895983,2319352.3073586184,10027038.198027344,0.08031697153504797,-0.31827097153503886,0.009999999999990905,0.227954
Buy,193.5,39878.542275529384,2310760.87642736,10027258.806742296,0.0439914170602461,-0.281945417060237,0.009999999999990905,0.227954
Buy,193.5,39918.1915903866,2303316.603593593,10027486.676333401,0.11358535043359864,-0.3515393504335895,0.009999999999990905,0.227954
Buy,193.5,39935.47040486456,2299960.445848283,10027473.969189575,0.24228583293439077,-0.45132883293438164,0.009999999999990905,0.199043
Buy,193.5,39991.52184945019,2289289.778876964,10027649.256745577,0.08031697153504797,-0.2893599715350389,0.009999999999990905,0.199043
Buy,193.5,40013.55048994128,2284892.8226604587,10027514.842464095,0.025398456481766182,-0.23444145648175707,0.009999999999990905,0.199043
Buy,193.5,40072.13663453562,2273822.091614721,10027780.530397363,0.20159399860694946,-0.41063699860694036,0.009999999999990905,0.199043
Buy,193.5,40088.97326169781,2270704.6600986184,10027920.986237144,0.0439914170602461,-0.253034417060237,0.009999999999990905,0.199043
Buy,193.5,40107.19247121249,2267161.765864881,10027903.509044498,0.11358535043359864,-0.33508935043358956,0.009999999999990905,0.211504
Buy,193.5,40127.63576211392,2263089.791717106,10027787.311686149,0.035918841619856576,-0.25742284161984746,0.009999999999990905,0.211504
Buy,193.5,40166.378927776,2255912.1235993477,10028106.446124004,0.09836779897325425,-0.31987179897324514,0.009999999999990905,0.211504
Buy,193.5,40224.399700510716,2244900.429250888,10028321.771299712,0.1813812591599934,-0.4028852591599843,0.009999999999990905,0.211504
Buy,193.5,40258.93501423244,2238038.968368479,10028142.893622456,0.1436753664794263,-0.3651793664794172,0.009999999999990905,0.211504
Buy,193.5,40303.807131331225,2229640.88466703,10028427.564579623,0.13197425118073827,-0.3534782511807292,0.009999999999990905,0.211504
Buy,193.5,40332.50677639783,2224213.2551256833,10028553.316358663,0.1269922824088309,-0.3484962824088218,0.009999999999990905,0.211504
Buy,193.5,40350.05855325468,2220814.7046489767,10028551.034703758,0.11358535043359864,-0.33508935043358956,0.009999999999990905,0.211504
Buy,193.5,40364.50442024738,2217947.4487075377,10028479.054025406,0.050796912963532365,-0.27230091296352327,0.009999999999990905,0.211504
Buy,193.5,40383.418993132575,2214164.0508114905,10028355.625982644,0.2539845648176618,-0.47548856481765267,0.009999999999990905,0.211504
Buy,193.5,40413.89607539377,2208213.5376087343,10028302.428197429,0.08031697153504797,-0.30182097153503884,0.009999999999990905,0.211504
Buy,193.5,40442.034678802906,2202562.6879624343,10028096.398310795,0.17959420809928286,-0.40109820809927377,0.009999999999990905,0.211504
Buy,193.5,40484.87966499551,2194475.5615666006,10028299.776743233,0.05679267521679932,-0.27829667521679025,0.009999999999990905,0.211504
Buy,193.5,40528.06335764384,2185980.028890865,10028160.288594948,0.025398456481766182,-0.24690245648175707,0.009999999999990905,0.211504
Buy,193.5,40539.84349945508,2183738.755551956,10028198.472696513,0.025398456481766182,-0.24690245648175707,0.009999999999990905,0.211504
Buy,193.49,40585.35980967222,2174928.830779125,10027790.100352604,0.08031697153504797,-0.26052097153503884,0.009999999999990905,0.170204
Buy,193.49,40598.433682161995,2172296.3325987807,10027687.265760306,0.09836779897325425,-0.27857179897324513,0.009999999999990905,0.170204
Buy,193.49,40611.5655147545,2169881.3053380363,10027813.116787884,0.1269922824088309,-0.3071962824088218,0.009999999999990905,0.170204
Buy,193.49,40637.42919604576,2164715.0508050867,10027651.225947982,0.07619536944529853,-0.2563993694452894,0.009999999999990905,0.170204
Buy,193.48,40673.82254514299,2157132.726041517,10026703.912075782,0.025398456481766182,-0.2044874564817855,0.010000000000019327,0.169089
Buy,193.48,40690.34124466105,2153960.71297778,10026727.9369948,0.025398456481766182,-0.2044874564817855,0.010000000000019327,0.169089
Buy,193.48,40712.30982907057,2149874.154193416,10026891.859921988,0.025398456481766182,-0.2044874564817855,0.010000000000019327,0.169089
Buy,193.48,40732.5450188307,2145943.667050542,10026876.477293905,0.17959420809928286,-0.3586832080993022,0.010000000000019327,0.169089
Buy,193.48,40744.49394324978,2143745.98756488,10026990.675704846,0.0439914170602461,-0.2278024170602654,0.010000000000019327,0.173811
Buy,193.48,40760.641773717245,2140677.0085784676,10027045.97895728,0.025398456481766182,-0.20920945648178552,0.010000000000019327,0.173811
Buy,193.48,40786.382787633826,2135832.6735031647,10027182.015254557,0.2539845648176618,-0.4377955648176811,0.010000000000019327,0.173811
Buy,193.48,40827.81469527055,2127924.671744286,10027290.258985233,0.13911307540876636,-0.32292407540878565,0.010000000000019327,0.173811
Buy,193.48,40871.671882950934,2119682.560812407,10027533.636725754,0.025398456481766182,-0.20920945648178552,0.010000000000019327,0.173811
